,address,city,day,hour,type,latitude,longitude,parent_incident,state
0,1.43749196228,0.642927652473,-0.952889030495,-1.95116356878,-0.996702871984,-1.19886931719,1.60306539359,0.615653816785,1.54573780477
1,1.25828474357,-0.560609784479,-0.952889030495,-1.95116356878,-0.996702871984,-1.21993376802,1.60306539359,0.615653816785,1.54573780477
2,-0.0245435031125,-0.560609784479,1.47278270736,-0.0516379541348,-0.823739695015,1.04832459697,1.34935649298,-1.85355185696,0.618879414946
3,-0.878207390908,1.44528594377,1.47278270736,0.581537250747,0.905892074681,0.135850885768,1.03306157709,1.23295523522,0.983002353807
4,-0.96528421735,0.642927652473,0.502514012217,-1.3179883639,-1.16966604895,0.0343585317413,0.728880083516,-1.85355185696,-1.26793945006
5,-0.276833058294,-0.560609784479,0.987648359788,-0.843106960237,-1.16966604895,1.32599235799,-0.822983908038,-1.85355185696,0.817491927052
6,-1.21213147088,-0.560609784479,0.502514012217,0.898124853188,1.07885525165,0.102339259439,-0.719346850493,-0.00164760165063,-0.572795657689
7,0.161660960573,1.74617030301,0.0173796646461,-0.209931755355,1.07885525165,-1.24578559405,-1.58882138522,-0.00164760165063,1.18161486591
8,1.11250880645,0.642927652473,0.987648359788,-1.79286976756,-0.996702871984,-0.485550413886,-0.865380886125,0.615653816785,0.0561439639796
9,1.11250880645,0.642927652473,1.47278270736,-1.79286976756,-0.996702871984,-0.485550413886,-0.866053854031,0.615653816785,0.0561439639796
10,-0.250399021696,0.642927652473,0.502514012217,1.21471245563,1.07885525165,-1.71111846251,1.03844532034,-0.00164760165063,-2.09549158383
11,-1.51340174093,-0.560609784479,0.502514012217,-0.684813159017,1.07885525165,0.0812748086028,0.425371557848,-0.00164760165063,-1.33414362076
12,-1.14604637938,-0.560609784479,1.47278270736,0.898124853188,-0.996702871984,1.19673322786,-0.843845913129,0.615653816785,0.817491927052
13,0.00655536347383,1.74617030301,1.47278270736,1.37300625685,-0.996702871984,-1.25153044428,-1.45624670771,0.615653816785,1.18161486591
14,1.73176498735,-2.26562115349,0.502514012217,0.898124853188,0.214039366803,0.800338562132,0.296834687775,-0.618949020086,-1.1024290233
15,-1.24556275246,0.642927652473,0.502514012217,0.898124853188,1.07885525165,-0.0527716967156,-0.678295808219,-0.00164760165063,-0.572795657689
16,-0.706774888851,-0.560609784479,0.502514012217,1.05641865441,-0.131886987136,-1.64313773481,-1.03362286266,1.85025665366,-0.0100602067223
17,-1.4613111394,0.642927652473,0.502514012217,1.21471245563,-0.131886987136,0.064040257919,0.228864929255,1.85025665366,-1.30104153541
18,0.450880419826,-0.560609784479,0.502514012217,0.898124853188,1.07885525165,-1.59047660773,-0.837789201973,-0.00164760165063,-0.0100602067223
19,1.57510444692,0.642927652473,0.987648359788,-0.684813159017,1.07885525165,1.20056312801,0.217424474851,-0.00164760165063,0.254756476085
20,0.430277420713,-0.560609784479,0.987648359788,-0.526519357796,1.07885525165,0.48245684952,0.0983091554647,-0.00164760165063,-0.506591486987
21,1.1202835231,-0.560609784479,0.502514012217,0.423243449527,1.07885525165,-0.489380314038,-0.752322277894,-0.00164760165063,-1.20173527936
22,-0.445933145358,-0.560609784479,0.502514012217,1.21471245563,1.07885525165,1.01864287079,0.11647928893,-0.00164760165063,0.254756476085
23,-1.6560677914,-0.259725425241,0.987648359788,-0.526519357796,1.07885525165,-0.82162415222,1.87965520301,-0.00164760165063,1.71124823153
24,1.61203435099,2.64882338073,1.47278270736,-0.209931755355,1.07885525165,0.945874767906,-0.429297682948,-0.00164760165063,0.850594012403
25,-0.831947826861,-0.560609784479,1.47278270736,-0.209931755355,-0.131886987136,-1.4008965502,1.51221472626,1.85025665366,-1.99618532778
26,-0.225131192594,0.642927652473,0.502514012217,1.05641865441,-0.996702871984,-2.09219352763,1.60643023312,0.615653816785,1.81055448758
27,-1.01076630973,-0.560609784479,0.502514012217,1.21471245563,1.07885525165,-0.497040114342,-0.802121902948,-0.00164760165063,-1.20173527936
28,-1.62613513231,-0.560609784479,0.0173796646461,0.739831051968,-0.996702871984,1.18237110229,0.221462282288,0.615653816785,0.254756476085
29,-0.0288195972681,-0.560609784479,-0.952889030495,0.264949648306,-0.996702871984,1.48206078918,0.280010490122,0.615653816785,0.916798183105
30,0.109959094873,-0.560609784479,0.502514012217,0.739831051968,-0.823739695015,1.61131991931,0.0343772043815,-1.85355185696,0.916798183105
31,0.987724604273,-0.560609784479,0.502514012217,1.21471245563,0.905892074681,-1.00928925967,1.36550772272,1.23295523522,-0.936918596549
32,-1.21213147088,0.642927652473,0.502514012217,1.21471245563,1.07885525165,0.102339259439,-0.719346850493,-0.00164760165063,-0.572795657689
33,-0.0952934245965,-0.560609784479,0.502514012217,-1.00140076146,-1.16966604895,0.64427013094,0.345961344923,-1.85355185696,0.254756476085
34,1.34691651335,-0.560609784479,-1.43802337807,-2.10945737,0.214039366803,1.37195115981,-0.380843993706,-0.618949020086,0.850594012403
35,-1.16392822767,-0.560609784479,0.502514012217,-0.209931755355,-1.16966604895,0.452775123342,-0.590809980421,-1.85355185696,-0.407285230934
36,-0.69005924806,-0.560609784479,0.502514012217,1.21471245563,0.905892074681,-0.754600899561,1.50346614348,1.23295523522,-0.936918596549
37,-0.702110058863,0.642927652473,0.502514012217,0.739831051968,-0.996702871984,0.790763811752,0.357401799328,0.615653816785,0.254756476085
38,1.0024965659,0.642927652473,-1.43802337807,-1.95116356878,1.07885525165,0.27755719139,0.96172697904,-0.00164760165063,-1.46655196216
39,0.983059774285,-0.560609784479,-1.43802337807,-2.10945737,1.07885525165,-1.02843876043,1.5162525337,-0.00164760165063,-1.99618532778
40,1.51718280791,1.44528594377,-1.43802337807,-1.79286976756,-1.34262922592,0.964066793628,1.5936438429,-1.85355185696,0.618879414946
41,1.11250880645,0.642927652473,0.987648359788,-1.79286976756,-0.996702871984,-0.485550413886,-0.865380886125,0.615653816785,0.0561439639796
42,-0.931075464105,-0.560609784479,0.502514012217,0.739831051968,0.0410761898331,1.0540694472,0.152819555862,-0.618949020086,0.254756476085
43,1.48608394132,0.642927652473,0.502514012217,0.264949648306,0.214039366803,-0.137029500059,-0.322968753778,-0.618949020086,-0.60589774304
44,1.28821740266,-0.560609784479,0.502514012217,0.898124853188,1.07885525165,0.822360488006,1.47587445933,-0.00164760165063,0.618879414946
45,0.319876444331,-0.560609784479,-1.43802337807,-2.10945737,-0.996702871984,1.32982225814,0.526989711675,0.615653816785,0.718185670999
46,0.0609783799999,-0.560609784479,0.502514012217,1.21471245563,1.07885525165,1.0617292475,0.567367786043,-0.00164760165063,-0.307978974881
47,0.905312607819,-0.560609784479,1.47278270736,0.106655847086,-1.16966604895,0.6155458798,-0.149343033994,-1.85355185696,-0.539693572338
48,1.37296181411,0.642927652473,0.502514012217,0.739831051968,1.07885525165,0.288089416808,1.04315609568,-0.00164760165063,0.983002353807
49,-0.11589642371,-0.560609784479,-1.43802337807,-1.63457596634,-1.34262922592,-0.00681289489219,-0.783951769482,-1.85355185696,-0.572795657689
50,-0.11589642371,0.642927652473,0.502514012217,0.898124853188,-0.996702871984,-0.00777036993018,-0.783951769482,0.615653816785,-0.572795657689
51,-0.11589642371,-0.560609784479,0.502514012217,1.21471245563,-0.996702871984,-0.00394046977823,-0.785970673201,0.615653816785,-0.572795657689
